name,url,price,rating,review_count,image
"(Renewed) Lenovo Thinkpad Laptop 8th Generation X280 Intel Core i5 - 8350u Processor , 16 GB Ram & 256 GB SSD, 12.5 Inches (Ultra Slim & Feather Light 1.2KG) Notebook Computer ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3NTc0MjUxNjE0NjI0MTIxOjE2NzYwMTc0MzM6c3BfbXRmOjIwMDkxNTAyMTM4NTk4OjowOjo&url=%2FRenewed-Lenovo-Thinkpad-Laptop-Generation%2Fdp%2FB0BD7RTNMF%2Fref%3Dsr_1_123_sspa%3Fkeywords%3DHP%2BLaptop%26qid%3D1676017433%26sr%3D8-123-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"₹32,000",,,https://m.media-amazon.com/images/I/41OhhQHHupL._AC_UY218_.jpg
"(Renewed) HP Zbook Mini Server Laptop Intel E3- 1505M v6 Processor, 64 GB Ram & 2TB SSD, 15.6 Inches with Nvidia Quadro M1200 Graphic Card Notebook Computer ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3NTc0MjUxNjE0NjI0MTIxOjE2NzYwMTc0MzM6c3BfbXRmOjIwMTEzMDU2OTcwNzk4OjowOjo&url=%2FRenewed-Processor-Graphic-Notebook-Computer%2Fdp%2FB0BSP1J4G5%2Fref%3Dsr_1_124_sspa%3Fkeywords%3DHP%2BLaptop%26qid%3D1676017433%26sr%3D8-124-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"₹74,990",,,https://m.media-amazon.com/images/I/51Ls+4BMv7L._AC_UY218_.jpg
"HP 14 11th Gen Intel Core i5 Processor 14 inches FHD Laptop, 8GB/512GB/Windows 10/Iris Xe Graphics/MS Office (Natural Silver/1.46Kg), 14s-dr2016tu ",https://www.amazon.in//HP-Processor-Windows-Graphics-14s-dr2016tu/dp/B092MS22P1/ref=sr_1_125?keywords=HP+Laptop&qid=1676017433&sr=8-125,"₹61,500",4.2 out of 5 stars,"1,206",https://m.media-amazon.com/images/I/71bJqS8ZLTL._AC_UY218_.jpg
"HP 15 11th Gen Intel Core i3 Processor 15.6-inch FHD Laptop with Alexa Built-in(8GB/512GB SSDWin 10/MS Office/Jet Black/1.69 Kg), 15s-fq2072TU ",https://www.amazon.in//HP-Processor-15-6-inch-Laptop-15s-fq2072TU/dp/B08WHML7F1/ref=sr_1_126?keywords=HP+Laptop&qid=1676017433&sr=8-126,"₹41,600",3.7 out of 5 stars,62,https://m.media-amazon.com/images/I/61B9Y6Vk8OL._AC_UY218_.jpg
(Renewed) HP Intel Elitebook 840 G5 CORE i5 8TH GEN/16GB/256GB SSD/WEBCAM/14''/Windows 10 Pro ,https://www.amazon.in//Renewed-HP-Elitebook-840-Windows/dp/B09WF2JHZZ/ref=sr_1_127?keywords=HP+Laptop&qid=1676017433&sr=8-127,"₹30,800",3.3 out of 5 stars,27,https://m.media-amazon.com/images/I/71Az11WspTL._AC_UY218_.jpg
"HP 245 G8 AMD Ryzen 5 - 3500U 14 inch(35cm) Laptop (8GB RAM/1TB HDD/Windows 10 /Radeon Vega 8 Graphics/NO ODD) 365R8PA (1.52kg, Dark ash Silver) ",https://www.amazon.in//HP-245-G8-AMD-Ryzen/dp/B093L8FSP2/ref=sr_1_128?keywords=HP+Laptop&qid=1676017433&sr=8-128,"₹38,790",3.7 out of 5 stars,124,https://m.media-amazon.com/images/I/71HVv3+S1vS._AC_UY218_.jpg
"(Renewed) HP Probook 440 G5 14"" Anti-Glare HD Business Laptop (Intel Quad-Core i5-8250U, 16GB DDR4 Memory, 512GB M.2 SSD, UHD 620) Fingerprint, Type C, HDMI, VGA, Ethernet, Windows 10 Pro ",https://www.amazon.in//HP-440-Anti-Glare-Business-Fingerprint/dp/B0B8HQ8W83/ref=sr_1_129?keywords=HP+Laptop&qid=1676017433&sr=8-129,"₹29,990",3.3 out of 5 stars,11,https://m.media-amazon.com/images/I/614xyPE9iOL._AC_UY218_.jpg
"(Renewed) HP Chromebook Mediatek MT8183 11.6 inches (4GB/64GB EMMC Storage/Chrome OS) 11a-na0004MU Chromebook (Ash Grey, 1.07Kg) ",https://www.amazon.in//Renewed-HP-Chromebook-Mediatek-11a-na0004MU/dp/B09LR387FT/ref=sr_1_130?keywords=HP+Laptop&qid=1676017433&sr=8-130,"₹14,440",3.1 out of 5 stars,11,https://m.media-amazon.com/images/I/51A01q7sdwL._AC_UY218_.jpg
"HP 15s 12th Gen Intel Core i5 8GB RAM/512GB SSD 15.6inches(39.6cm) FHD, Micro-Edge Display/Intel Iris Xe Graphics/Dual Speakers/Windows 11 Home /Alexa Built-in/Backlit KB/MSO 2021/1.69kg, 15s-fq5010TU ",https://www.amazon.in//HP-15-6inches-Micro-Edge-Graphics-15s-fq5010TU/dp/B0B1M99Y9M/ref=sr_1_131?keywords=HP+Laptop&qid=1676017433&sr=8-131,"₹66,500",3.9 out of 5 stars,439,https://m.media-amazon.com/images/I/811NnedwxJL._AC_UY218_.jpg
"HP 15 db1069AU 15.6 inches (39.62cms) Laptop (3rd Gen AMD Ryzen 3 3200U/4GB/1TB HDD/Windows 10/MS Office/Radeon Vega 3 Graphics), Jet Black ",https://www.amazon.in//HP-db1069AU-15-6-inch-Windows-Graphics/dp/B083RD58F6/ref=sr_1_132?keywords=HP+Laptop&qid=1676017433&sr=8-132,"₹31,990",3.7 out of 5 stars,"1,463",https://m.media-amazon.com/images/I/71JZWpHPV+L._AC_UY218_.jpg
"Lenovo ThinkPad E14 Intel Core i7 11th Gen 14-inch (35.56cm) FHD TN Antiglare Thin and Light Laptop (16GB RAM/1TB SSD/Windows 11 Home/Microsoft Office H&S 2021/FPR/Black/1.59 kg), 20TAS1B300 ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3NTc0MjUxNjE0NjI0MTIxOjE2NzYwMTc0MzM6c3BfYnRmOjIwMDkyOTc4MTI5MTk4OjowOjo&url=%2FLenovo-ThinkPad-Antiglare-Microsoft-20TAS1B300%2Fdp%2FB0B1DHQS7R%2Fref%3Dsr_1_133_sspa%3Fkeywords%3DHP%2BLaptop%26qid%3D1676017433%26sr%3D8-133-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"₹99,990",3.4 out of 5 stars,12,https://m.media-amazon.com/images/I/51cPcjTfgKL._AC_UY218_.jpg
Acer Aspire 5 12th Gen Intel Core i5 (16 GB RAM/512 GB SSD/Windows 11 Home/ MS Office 2021/ Fingerprint Reader/ Backlit Keyboard/ Safari Gold/ 1.76 KG/ A515-57 ,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3NTc0MjUxNjE0NjI0MTIxOjE2NzYwMTc0MzM6c3BfYnRmOjIwMTEwMzA1NzY5Njk4OjowOjo&url=%2FAcer-Windows-Fingerprint-Backlit-Keyboard%2Fdp%2FB0BPXDVJCX%2Fref%3Dsr_1_134_sspa%3Fkeywords%3DHP%2BLaptop%26qid%3D1676017433%26sr%3D8-134-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"₹61,990",4.0 out of 5 stars,2,https://m.media-amazon.com/images/I/81pe3xsOFnL._AC_UY218_.jpg
"MSI Katana GF76, Intel 11th Gen. i7-11800H, 43CM FHD 144 Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Nvidia RTX3060 6GB GDDR6/Black/2.6Kg), 11UE-485IN ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4MTA2MTU0MDM4NzA4NDU3OjE2NzYwMTc0Mzc6c3BfYXRmX25leHQ6MjAxMTA0NjI5NjU3OTg6OjA6Og&url=%2FMSI-i7-11800H-Windows-RTX3060-11UE-485IN%2Fdp%2FB0B8ZMNZ6L%2Fref%3Dsr_1_129_sspa%3Fkeywords%3DHP%2BLaptop%26qid%3D1676017437%26sr%3D8-129-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"₹89,500",4.4 out of 5 stars,6,https://m.media-amazon.com/images/I/81FNbr+8j9L._AC_UY218_.jpg
"(Renewed) HP Zbook Mini Server Laptop Intel E3- 1505M v6 Processor, 64 GB Ram & 256 GB SSD, 15.6 Inches with Nvidia Quadro M1200 Graphic Card Notebook Computer ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4MTA2MTU0MDM4NzA4NDU3OjE2NzYwMTc0Mzc6c3BfYXRmX25leHQ6MjAxMTMwNTY5NzIxOTg6OjA6Og&url=%2FRenewed-Processor-Graphic-Notebook-Computer%2Fdp%2FB0BSP1122W%2Fref%3Dsr_1_130_sspa%3Fkeywords%3DHP%2BLaptop%26qid%3D1676017437%26sr%3D8-130-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"₹65,990",,,https://m.media-amazon.com/images/I/51Ls+4BMv7L._AC_UY218_.jpg
"(Renewed) Hp EliteBook 840 G3 6th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/500 GB HDD/14"" (35.6 cm)/Windows 11/MS Office/Wifi/Bluetooth/Webcam/Integrated Graphics) ",https://www.amazon.in//Hp-EliteBook-Bluetooth-Integrated-Graphics/dp/B0BD7TSXSS/ref=sr_1_131?keywords=HP+Laptop&qid=1676017437&sr=8-131,"₹19,445",3.2 out of 5 stars,46,https://m.media-amazon.com/images/I/61R5EEewAjL._AC_UY218_.jpg
"HP Pavilion x360 11th Gen Intel Core i5 14 inches FHD IPS, Convertible Laptop (16GB RAM/512GB SSD , B&O/Windows 11 Home/FPR/Backlit Keyboard/Alexa-Built in/MS Office/Natural Silver/1.52Kg) 14-dy1010TU ",https://www.amazon.in//Pavilion-x360-Convertible-Alexa-Built-14-dy1010TU/dp/B09P1N8ZL1/ref=sr_1_132_mod_primary_new?keywords=HP+Laptop&qid=1676017437&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-132,"₹78,000",4.3 out of 5 stars,326,https://m.media-amazon.com/images/I/71NYNZlAtmL._AC_UY218_.jpg
"HP 14 Thin & Light 14 inches FHD Laptop (AMD Ryzen 5-3450U/8GB/512GB SSD/Windows 10 Home/MS Office 2019/Vega 8 Graphics/Natural Silver/1.46 kg), 14s-fr0012AU ",https://www.amazon.in//HP-35-56cms-5-3450U-Graphics-14s-fr0012AU/dp/B08MXLKW6L/ref=sr_1_133?keywords=HP+Laptop&qid=1676017437&sr=8-133,"₹47,999",4.3 out of 5 stars,105,https://m.media-amazon.com/images/I/712lajO8VaL._AC_UY218_.jpg
"(Renewed) HP Chromebook 14a,Intel Celeron N4500 14inch(35.6 cm) FHD Touchscreen Laptop (4 GB SDRAM/64 GB eMMC/Chrome 64 /Fast Charge/Dual Speakers/Google Assistant Built-in/Mineral Silver),14a- na1004TU ",https://www.amazon.in//HP-Chromebook-Touchscreen-Assistant-14a/dp/B0BHMGPTCZ/ref=sr_1_134?keywords=HP+Laptop&qid=1676017437&sr=8-134,"₹17,980",5.0 out of 5 stars,1,https://m.media-amazon.com/images/I/71T4zxyDuRL._AC_UY218_.jpg
"HP Pavilion x360 11th Gen Intel Core i3 14 inches FHD, IPS, Convertible Laptop (8GB RAM/256GB SSD/Audio by B&O/Windows 11 Home MS Office/Natural Silver/1.52 Kg) -14-dy0190TU ",https://www.amazon.in//HP-Pavilion-x360-Convertible-14-dy0190TU/dp/B09P339226/ref=sr_1_135?keywords=HP+Laptop&qid=1676017437&sr=8-135,"₹56,000",4.3 out of 5 stars,427,https://m.media-amazon.com/images/I/71OALDsgbGL._AC_UY218_.jpg
"HP Pavilion 14 12th Gen Intel Core i5 16GB RAM/512GB SSD 14 inch(35.6cm) FHD,IPS,Micro-Edge Display/Intel Iris Xe Graphics/B&O/Win 11/Alexa Built-in/Backlit KB/FPR/MSO 2021/Tranquil Pink, 14-dv2016TU ",https://www.amazon.in//HP-Pavilion-Micro-Edge-Graphics-14-dv2016TU/dp/B0B1M88X8B/ref=sr_1_136?keywords=HP+Laptop&qid=1676017437&sr=8-136,"₹69,900",4.5 out of 5 stars,14,https://m.media-amazon.com/images/I/81he4gAZAYL._AC_UY218_.jpg
"(Renewed) HP Chromebook 11A G6 EE 11.6 inches HD Chromebook (AMD A4-9120C/4GB/16GB eMMC/Chrome OS 64/AMD Radeon R4 Graphics),Delicate Orange - 6QG64PA, 1.27Kg ",https://www.amazon.in//Refurbished-HP-Chromebook-A4-9120C-Graphics/dp/B09JP9F3NG/ref=sr_1_137?keywords=HP+Laptop&qid=1676017437&sr=8-137,"₹10,499",3.1 out of 5 stars,30,https://m.media-amazon.com/images/I/51KZ52yziiL._AC_UY218_.jpg
"HP Pavilion x360, 12th Gen Intel Core i5-1235U 16GB RAM/512GB SSD 14-inch(35.6 cm) FHD,multitouch-Enabled,Micro-Edge Display/Intel Iris Xe Graphics/Backlit KB/B&O/Pen/Win 11/MSO 2021, 14-ek0078TU ",https://www.amazon.in//HP-Pavilion-multitouch-Enabled-Micro-Edge-14-ek0078TU/dp/B0B5B3DWP7/ref=sr_1_138?keywords=HP+Laptop&qid=1676017437&sr=8-138,"₹72,999",5.0 out of 5 stars,1,https://m.media-amazon.com/images/I/81VkGHecz1L._AC_UY218_.jpg
"MSI Katana GF66 Thin, Intel 12th Gen. i5-12450H, 40CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Nvidia RTX3050Ti 4GB GDDR6/Black/2.25Kg), 12UD-640IN ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4MTA2MTU0MDM4NzA4NDU3OjE2NzYwMTc0Mzc6c3BfbXRmOjIwMTEwNDYyOTY1MTk4OjowOjo&url=%2FMSI-i5-12450H-Windows-RTX3050Ti-12UD-640IN%2Fdp%2FB0B911ML5C%2Fref%3Dsr_1_139_sspa%3Fkeywords%3DHP%2BLaptop%26qid%3D1676017437%26sr%3D8-139-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"₹77,299",4.4 out of 5 stars,8,https://m.media-amazon.com/images/I/81c+XOq0b+L._AC_UY218_.jpg
Acer Aspire 5 AMD Ryzen 5 5500U Processor 15.6 inches(39.6cm) Business Laptop - (8 GB/512 GB SSD/Windows 10 Home/Radeon Graphics /Microsoft Office 2019/1.76 kg/Silver) A515-45 ,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4MTA2MTU0MDM4NzA4NDU3OjE2NzYwMTc0Mzc6c3BfbXRmOjIwMTE4ODAzMzA1Njk4OjowOjo&url=%2FAcer-Aspire-Processor-inches-Business%2Fdp%2FB091HGK1B6%2Fref%3Dsr_1_140_sspa%3Fkeywords%3DHP%2BLaptop%26qid%3D1676017437%26sr%3D8-140-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"₹51,990",4.4 out of 5 stars,155,https://m.media-amazon.com/images/I/71WbatK7HVL._AC_UY218_.jpg
"HP Pavilion Plus, 12th Gen Intel Core i5 16GB RAM/512GB SSD 14 inch(35.6 cm) Creator Laptop with Eye Safe Display/Intel Iris Xe Graphics/Backlit KB/B&O/FPR/Win 11/Alexa/MSO,14-eh0025TU Warm Gold ",https://www.amazon.in//HP-Pavilion-Display-Graphics-14-eh0025TU/dp/B0B3J1S3X1/ref=sr_1_141?keywords=HP+Laptop&qid=1676017437&sr=8-141,"₹83,500",4.5 out of 5 stars,20,https://m.media-amazon.com/images/I/81rHByXwyVL._AC_UY218_.jpg
"Hp Pavilion 14, Amd Ryzen 5-16Gb Ram/512Gb 14 Inches Laptop Fhd Ips Micro-Edge Anti-Glare Display/Radeon Graphics/Backlit Kb/Alexa/B&O Audio/Fast Charge/Fpr/Windows 11 Home Ready/Ms Office,14-Ec0037Au ",https://www.amazon.in//HP-Pavilion-Micro-Edge-Anti-Glare-14-ec0037AU/dp/B09KGQGJ6K/ref=sr_1_142?keywords=HP+Laptop&qid=1676017437&sr=8-142,"₹63,990",4.1 out of 5 stars,604,https://m.media-amazon.com/images/I/71K4Fs-UVlL._AC_UY218_.jpg
"HP 14 Intel Pentium N6000 14-inch(35.6 cm) Laptop (8GB/256GB SSD/Windows 10/MS Office/Jet Black/1.46Kg), 14s-dq3018TU ",https://www.amazon.in//HP-Pentium-14-inch-Windows-14s-dq3018TU/dp/B0928S5XS2/ref=sr_1_143?keywords=HP+Laptop&qid=1676017437&sr=8-143,"₹32,500",4.2 out of 5 stars,139,https://m.media-amazon.com/images/I/71CiYVzgJsL._AC_UY218_.jpg
"HP 15s 11th Gen Intel Core i3-8GB RAM/512GB SSD 15.6 inch(39.6 cm) Laptop, HD, Micro-Edge Display/ Windows 11/ MS Office/Alexa/Jet Black/ 1.75kg - 15s-du3563TU ",https://www.amazon.in//HP-i3-8GB-Micro-Edge-Display-Windows/dp/B09KM1BVFH/ref=sr_1_144?keywords=HP+Laptop&qid=1676017437&sr=8-144,"₹41,500",4.1 out of 5 stars,353,https://m.media-amazon.com/images/I/81npGMyd1dL._AC_UY218_.jpg
"HP 15s, Ryzen 3-3250U, 8GB RAM/256GB SSD 15.6-inch(39.6 cm) HD, Micro-Edge, Anti-Glare Display/Win 11/AMD Radeon Graphics/Dual Speakers/ MS Office 2021/Alexa Built-in/1.69 Kg, 15s-eq1561AU ",https://www.amazon.in//HP-15-6-inch-Micro-Edge-Anti-Glare-15s-eq1561AU/dp/B0B4N7744D/ref=sr_1_145?keywords=HP+Laptop&qid=1676017437&sr=8-145,"₹39,900",3.7 out of 5 stars,52,https://m.media-amazon.com/images/I/81bu95bhbOL._AC_UY218_.jpg
"(Renewed) HP 14s, 12th Gen Intel Core i5 16GB RAM/512GB SSD 14-inch(35.6 cm) FHD, Touch,Micro-Edge, Anti-Glare Display/Intel Iris Xe Graphics/Alexa/Dual Speakers/Win 11/Backlit KB/MSO 2021/1.41 Kg, 14s-dy5005TU ",https://www.amazon.in//HP-Micro-Edge-Anti-Glare-Graphics-14s-dy5005TU/dp/B0B9WXJ2BW/ref=sr_1_146?keywords=HP+Laptop&qid=1676017437&sr=8-146,"₹54,899",,,https://m.media-amazon.com/images/I/811T2aiMSbL._AC_UY218_.jpg
(Renewed) HP Probook 430 G3 (Core I5 6TH Gen/8GB/256GB SSD/Webcam/13.3''/WIN-10 PRO) ,https://www.amazon.in//Renewed-HP-Probook-430-G3/dp/B0B25TQ5GD/ref=sr_1_147?keywords=HP+Laptop&qid=1676017437&sr=8-147,"₹18,000",4.0 out of 5 stars,1,https://m.media-amazon.com/images/I/41oz3ZswKeL._AC_UY218_.jpg
"HP 14s 11th Gen Intel i3 14 inches FHD, IPS, Micro-Edge Display (8GB RAM/ 512 GB SSD/LTE/ Backlit Keyboard/UHD Graphics/ Dual Speakers/Windows 11 Home/MS Office/1.49 Kg), 14s-ef1000tu, Natural Silver ",https://www.amazon.in//HP-Micro-Edge-Keyboard-Graphics-14s-ef1000tu/dp/B09NPQPS95/ref=sr_1_148?keywords=HP+Laptop&qid=1676017437&sr=8-148,"₹48,600",4.2 out of 5 stars,54,https://m.media-amazon.com/images/I/71DsrUNw7xL._AC_UY218_.jpg
"Lenovo IdeaPad Slim 5 AMD Ryzen 7 5700U 15.6""(39.62cm) FHD IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/Fingerprint/HD Camera/3 Month Game Pass/Graphite Grey/1.66Kg), 82LN00JSIN ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4MTA2MTU0MDM4NzA4NDU3OjE2NzYwMTc0Mzc6c3BfYnRmOjIwMDgzNTY2MDgxMjk4OjowOjo&url=%2FLenovo-IdeaPad-Fingerprint-Graphite-82LN00JSIN%2Fdp%2FB0BBFTPJ3D%2Fref%3Dsr_1_149_sspa%3Fkeywords%3DHP%2BLaptop%26qid%3D1676017437%26sr%3D8-149-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"₹65,990",4.4 out of 5 stars,74,https://m.media-amazon.com/images/I/61kYrhv-t-L._AC_UY218_.jpg
"Lenovo ThinkPad E14 Intel Core i7 11th Gen 14-inch (35.56cm) FHD TN Antiglare Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Microsoft Office H&S 2021/FPR/Black/1.59 kg), 20TAS1B400 ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4MTA2MTU0MDM4NzA4NDU3OjE2NzYwMTc0Mzc6c3BfYnRmOjIwMDkyOTc4MTI5MDk4OjowOjo&url=%2FLenovo-ThinkPad-Antiglare-Microsoft-20TAS1B400%2Fdp%2FB0B539VZQF%2Fref%3Dsr_1_150_sspa%3Fkeywords%3DHP%2BLaptop%26qid%3D1676017437%26sr%3D8-150-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"₹94,999",4.2 out of 5 stars,12,https://m.media-amazon.com/images/I/51cPcjTfgKL._AC_UY218_.jpg
"MSI Katana GF76, Intel 11th Gen. i5-11400H, 43CM FHD 144Hz Gaming Laptop (8GB/512GB NVMe SSD/Windows 11 Home/Nvidia GTX1650 4GB GDDR6/Black/2.6Kg), 11SC-847IN ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4MDA4ODYxNjQ2NzYyMDc6MTY3NjAxNzQ0MTpzcF9hdGZfbmV4dDoyMDExMjY4NTU2MDU5ODo6MDo6&url=%2FMSI-i5-11400H-Windows-GTX1650-11SC-847IN%2Fdp%2FB0B91749MW%2Fref%3Dsr_1_145_sspa%3Fkeywords%3DHP%2BLaptop%26qid%3D1676017441%26sr%3D8-145-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"₹55,990",4.0 out of 5 stars,15,https://m.media-amazon.com/images/I/81g1Xq1DR2L._AC_UY218_.jpg
"(Renewed) HP Probook x360 11 G2 EE Multi-Touch 2-in-1 Laptop Intel Core i3, m3-7Y30 7th Generation Dual-Core Processor,Windows 10 Pro,8GB Ram&128GB SSD, 11.6"" (30 cm)Ultra Slim & Feather Light 1.45KG ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4MDA4ODYxNjQ2NzYyMDc6MTY3NjAxNzQ0MTpzcF9hdGZfbmV4dDoyMDA4MjUxOTgwMTc5ODo6MDo6&url=%2FRenewed-HP-Probook-Multi-Touch-Laptop%2Fdp%2FB0BH4DXDHX%2Fref%3Dsr_1_146_sspa%3Fkeywords%3DHP%2BLaptop%26qid%3D1676017441%26sr%3D8-146-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"₹23,990",3.0 out of 5 stars,2,https://m.media-amazon.com/images/I/41HjNEeVZEL._AC_UY218_.jpg
"HP 14s, Intel Pentium Silver N6000 14 inch(35.6cm) HD Laptop(8GB RAM/256 GB SSD/Intel UHD Graphics/Win 11/Alexa Built-in/MSO/Dual Speakers) 14s-dr3001TU ",https://www.amazon.in//HP-Pentium-Graphics-Speakers-14s-dr3001TU/dp/B0BNVM5732/ref=sr_1_147?keywords=HP+Laptop&qid=1676017441&sr=8-147,"₹32,000",,,https://m.media-amazon.com/images/I/81zoyHn5uJL._AC_UY218_.jpg
"Hp 15S-11Th Gen Intel Core I3 - 8Gb Ram/256Gb Ssd 15.6 Inches (39.6Cm) Fhd,Micro-Edge, Anti-Glare Display (Uhd Graphics/Alexa/Dual Speakers/Fast Charge/Windows 11 Home/Ms Office), 15S- Fq2626Tu ",https://www.amazon.in//15S-11Th-Gen-Intel-Core-Micro-Edge/dp/B09S9YDLLJ/ref=sr_1_148?keywords=HP+Laptop&qid=1676017441&sr=8-148,"₹39,500",4.2 out of 5 stars,193,https://m.media-amazon.com/images/I/81+GUrzccYL._AC_UY218_.jpg
(Renewed) HP Probook 430 G3 (Core I5 6TH Gen/8GB/256GB SSD/Webcam/13.3''/WIN-10 PRO) ,https://www.amazon.in//Renewed-HP-Probook-430-G3/dp/B0B25TQ5GD/ref=sr_1_149?keywords=HP+Laptop&qid=1676017441&sr=8-149,"₹18,000",4.0 out of 5 stars,1,https://m.media-amazon.com/images/I/41oz3ZswKeL._AC_UY218_.jpg
"HP 247 G8 Ryzen 3 Quad Core - (AMD, 8 GB/512 GB SSD/DOS) 6B5R3PA#ACJ Notebook 14 inch (35 cm) Black ",https://www.amazon.in//HP-247-G8-Ryzen-Quad/dp/B0B7BDYWP1/ref=sr_1_150?keywords=HP+Laptop&qid=1676017441&sr=8-150,"₹30,190",3.8 out of 5 stars,37,https://m.media-amazon.com/images/I/71STa1R-KqS._AC_UY218_.jpg
"(Renewed) HP 840 G3 Intel Core i5-6300U 2.4Ghz 14 inches FHD EliteBook (8GB DDR4, 256GB SSD, Bluetooth 4.2, Windows 10 64) , 0.93kg ",https://www.amazon.in//HP-EliteBook-840-G3-Bluetooth/dp/B07DQVLVVS/ref=sr_1_151?keywords=HP+Laptop&qid=1676017441&sr=8-151,"₹22,000",3.7 out of 5 stars,608,https://m.media-amazon.com/images/I/61dNyIyqghL._AC_UY218_.jpg
"(Renewed) HP Elitebook Laptop 840G5 Intel Core i5 - 8350u Processor 8th Gen, 16 GB Ram & 512 GB SSD, 14.1 Inches (35 cm) (Windows 10 Pro, Ultra Slim & Feather Light 1.54KG) Notebook Computer ",https://www.amazon.in//Renewed-HP-Elitebook-Laptop-840G5/dp/B0BFRM4MK3/ref=sr_1_152?keywords=HP+Laptop&qid=1676017441&sr=8-152,"₹34,500",3.0 out of 5 stars,30,https://m.media-amazon.com/images/I/51zj+VM95DL._AC_UY218_.jpg
"(Renewed) HP Pavilion 14 12th Gen Intel Core i5 16GB SDRAM/512GB SSD 14 inch(35.6cm) FHD,IPS,Micro-Edge Display/Intel UHD Graphics/B&O/Win 11/Alexa Built-in/Backlit KB/FPR/MSO 2021/Natural Silver, 14-dv2014TU ",https://www.amazon.in//HP-Pavilion-Micro-Edge-Graphics-14-dv2014TU/dp/B0B6T2JH5R/ref=sr_1_153?keywords=HP+Laptop&qid=1676017441&sr=8-153,"₹63,640",,,https://m.media-amazon.com/images/I/61sdH+DGGDL._AC_UY218_.jpg
"HP 250 G8 (53L46PA) Intel Core I3-1005G1 10th Gen 15.6 inches Full HD Notebook PC (8GB RAM/ 1TB HDD/ Windows 10 Home/ Black, 2Kg) ",https://www.amazon.in//HP-53L46PA-I3-1005G1-Notebook-Windows/dp/B09GPLCTQK/ref=sr_1_154?keywords=HP+Laptop&qid=1676017441&sr=8-154,"₹36,000",4.0 out of 5 stars,18,https://m.media-amazon.com/images/I/31YVNgZoy1L._AC_UY218_.jpg
"(Renewed) HP Zbook Mini Server Laptop Intel E3- 1505M v6 Processor, 16 GB Ram & 1TB SSD, 15.6 Inches with Nvidia Quadro M1200 Graphic Card Notebook Computer ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4MDA4ODYxNjQ2NzYyMDc6MTY3NjAxNzQ0MTpzcF9tdGY6MjAxMTMwNTY5NzEzOTg6OjA6Og&url=%2FRenewed-Processor-Graphic-Notebook-Computer%2Fdp%2FB0BSP15K4W%2Fref%3Dsr_1_155_sspa%3Fkeywords%3DHP%2BLaptop%26qid%3D1676017441%26sr%3D8-155-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"₹52,990",,,https://m.media-amazon.com/images/I/51Ls+4BMv7L._AC_UY218_.jpg
